identifier1,identifier2,lemma,grouping_x,grouping_y,context_x,context_y,judgment
nf_1837_757476.txt-2308-22,fic_1981_23957.txt-265-13,bit_nn,1,2,"Half an hour before you take it up, put in through the hole in the centre of the crust, some bits of butter rolled in flour","Never a week went by but the old woman had laid aside a bit of her pension to give her, whatever else might be behindhand.",3.0
nf_1841_768644.txt-3254-1,fic_1981_23957.txt-265-13,bit_nn,1,2,"A bit of straw matting, laid over a featherbed, and covered with the under sheet, makes a very cool bed for an infant.","Never a week went by but the old woman had laid aside a bit of her pension to give her, whatever else might be behindhand.",3.0
fic_1981_23957.txt-265-13,nf_1853_747976.txt-1572-51,bit_nn,2,1,"Never a week went by but the old woman had laid aside a bit of her pension to give her, whatever else might be behindhand.","The last form hut one tool, the stock being the handle, to the bottom of which may be fitted a variety of steel bits of different bores and shapes, for boring and widening out holes in wood and metal, as countersinks, rimers, and taper shell bits.",2.0
nf_1963_774282.txt-1018-13,fic_1981_23957.txt-265-13,bit_nn,2,2,He panned the sands of stream beds to see if there was a bit of the color of gold.,"Never a week went by but the old woman had laid aside a bit of her pension to give her, whatever else might be behindhand.",3.0
fic_1982_10694.txt-3934-7,fic_1987_10753.txt-2050-13,ounce_nn,2,2,of the ice block -- maybe two ounces.,"Having surrendered his ideas to Moore, Wittgenstein felt denuded, without an ounce of fat to get him through this next long winter.",4.0
fic_1982_10694.txt-3934-7,mag_1845_522622.txt-196-46,ounce_nn,2,1,of the ice block -- maybe two ounces.,"In England, the more particular details observed in carrying it out may be stated as follows The rate fixed upon by the Legislature, for all distances within the precincts of the United Kingdom, is a penny per half-ounce, all fractions of an ounce being counted as a full letter weighing above an ounce.",4.0
fic_1982_10694.txt-3934-7,mag_1845_522622.txt-245-15,ounce_nn,2,1,of the ice block -- maybe two ounces.,"In England, as we have stated, a rate of two cents per half ounce has been found to cover all the expenses of the Post Office administration, and to yield an increasing annual revenue of above three millions of dollars; hut it is to be considered that the inland correspondence of the United Kingdom is much greater than that of the United States, and the magnitude of the correspondence is, to a certain extent, the inverse exponent of the amount of a prudent and equitable rate; it seems, therefore, just and expedient, that a higher standard of charge be adopted in this country.",4.0
fic_1982_10694.txt-3934-7,mag_1982_432081.txt-194-8,ounce_nn,2,2,of the ice block -- maybe two ounces.,"The future king weighed seven pounds, one-and-a-half ounces and came into the world crying lustily.",4.0
fic_1982_10694.txt-3934-7,mag_1998_383901.txt-163-8,ounce_nn,2,2,of the ice block -- maybe two ounces.,"Our tests showed that it required only x7 ounces of force "" to topple a torchiere, Burns said, and he urges consumers with halogen torchieres to bolt the lamp to the floor.",4.0
news_2005_623919.txt-134-14,fic_1982_10694.txt-3934-7,ounce_nn,2,2,"INGREDIENTS: 6 puff pastry shells, 3-inch diameter (See Note) 6 ounces semisweet or bittersweet chocolate 4 tablespoons heavy cream 2 tablespoons port-style wine 4-6 tablespoons Nutella 3 ounces toffee, chopped 2 ounces roasted, salted macadamia nuts; hazelnuts, skinned and toasted or other nut INSTRUCTIONS: Bake pastry shells according to package instructions; set aside to cool.",of the ice block -- maybe two ounces.,4.0
fic_1982_10694.txt-3934-7,nf_1830_754783.txt-533-1,ounce_nn,2,1,of the ice block -- maybe two ounces.,Six ounces of powdered white sugar.,4.0
nf_1833_747505.txt-2577-1,fic_1982_10694.txt-3934-7,ounce_nn,1,2,"the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.",of the ice block -- maybe two ounces.,2.0
nf_1837_757476.txt-2076-29,fic_1982_10694.txt-3934-7,ounce_nn,1,2,"The proportions of the ingredients are a pound and a half of fine salt, half a pound of brown sugar, an ounce of black pepper and an ounce of cloves pounded to powder, a small bit of sal prunella, and a quart of stale strong beer or porter.",of the ice block -- maybe two ounces.,4.0
fic_1982_10694.txt-3934-7,nf_1847_754437.txt-1663-9,ounce_nn,2,1,of the ice block -- maybe two ounces.,"The richest ore, worth from one to four ounces per ton, occurs in irregular patches and bands very small in",4.0
fic_1982_10694.txt-3934-7,nf_1849_748465.txt-678-3,ounce_nn,2,1,of the ice block -- maybe two ounces.,"-- Dissolve one ounce of chloride of silver in a solution of two ounces of cyanide of potassium, previously dissolved in one quart of water.",4.0
nf_1995_773497.txt-1305-15,fic_1982_10694.txt-3934-7,ounce_nn,2,2,"A good kit, manufactured by Outdoor Research, costs $5 and weighs only 2.5 ounces.",of the ice block -- maybe two ounces.,4.0
fic_1982_10699.txt-11964-20,fic_1985_10738.txt-1354-41,bit_nn,2,2,"I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.","I forget the Scripture verses each of them brought forward to defend his position, but I remember the pale faces, the throat-clearing, the anguished looks, as those two voices went back and forth, straining at the bit, giving no ground -- the poisoned courtesy ("" I think my brother is overlooking",1.0
fic_1982_10699.txt-11964-20,fic_1999_44634.txt-204-9,bit_nn,2,2,"I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.","In real life he had somehow found a last bit of will to inch on a bit more, crawled out on the surface just above, and staggered home.",2.0
fic_2000_29915.txt-310-12,fic_1982_10699.txt-11964-20,bit_nn,2,2,"I'll deal with this, Jude, and give Sinead a bit of a goose for you.","I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.",3.0
fic_2002_46652.txt-332-18,fic_1982_10699.txt-11964-20,bit_nn,2,2,"To which Sir Bradwen added, "" I 'm not sure I understood everything you said, the bit about the magic pool especially, but it sounded very bad.","I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.",2.0
fic_1982_10699.txt-11964-20,fic_2007_34005.txt-150-3,bit_nn,2,2,"I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.","This was a bit of a problem, considering that getting a perfect score on the LSAT seemed easier.",2.0
fic_1982_10699.txt-11964-20,mag_1847_555508.txt-130-4,bit_nn,2,1,"I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.","He has usually a bit of land, often not more than a rood, for which he pays an excessive rent, and from which he may obtain nine barrels of potatoes.",2.0
mag_1996_384162.txt-189-6,fic_1982_10699.txt-11964-20,bit_nn,2,2,"I'll just chop you a bit of wood. ""","I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.",3.0
news_1981_671055.txt-80-3,fic_1982_10699.txt-11964-20,bit_nn,2,2,"Just a little bit of selfishness, "" the coach said. ""","I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.",2.0
fic_1982_10699.txt-11964-20,news_1996_658455.txt-44-19,bit_nn,2,2,"I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.","And the extended season - plays average 140 performances during their run - provides chances "" to discover new bits about the play as you go on, especially the Shaw.",3.0
news_1997_621089.txt-175-10,fic_1982_10699.txt-11964-20,bit_nn,2,2,"He went to Brazil and then to Israel for a bit and finally to England, where I found him, at the University of London.","I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.",2.0
fic_1982_10699.txt-11964-20,nf_1837_757476.txt-3891-7,bit_nn,2,1,"I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.","Disperse among the pieces some very small bits of alum, each about the bigness of a grain of corn, and allowing one bit to every pound of the melon-rind.",4.0
nf_1989_773911.txt-524-3,fic_1982_10699.txt-11964-20,bit_nn,2,2,", and a bit of salt.","I had formed an impression -- Jerusalem and Babylon, together with some words from Nineveh and Tyre and some bits and pieces of poor old Sodom and Gomorrah.",3.0
fic_1982_780069.txt-390-2,fic_1984_14568.txt-1957-9,stab_nn,2,2,"Ignoring the stab of pain where his penis should have been, he groped for what to do and found a program of action emerging in his mind.",p. 81 SAL HENRY (Feeling this as a stab at her lack of education.),2.0
fic_1982_780069.txt-390-2,fic_1988_10767.txt-1040-10,stab_nn,2,2,"Ignoring the stab of pain where his penis should have been, he groped for what to do and found a program of action emerging in his mind.","Talia held one hand to her temple, feeling pain stab through her head.",4.0
fic_1993_53866.txt-264-12,fic_1982_780069.txt-390-2,stab_nn,2,2,"Denny brought these thoughts back into his workshop, these repetitious looping stabs at reason, all these variations on history.","Ignoring the stab of pain where his penis should have been, he groped for what to do and found a program of action emerging in his mind.",1.0
fic_1982_780069.txt-390-2,fic_1994_54106.txt-72-58,stab_nn,2,2,"Ignoring the stab of pain where his penis should have been, he groped for what to do and found a program of action emerging in his mind.","He could only know what he saw in the beam from the light, and what he saw as he descended the first of the ladders was a world at odds with gravity: the whole of it was bent to port, and for a moment as he stood on the first deck he'd felt a stab of vertigo, felt as if he were about to fall down for the way the doors, all dogged down tight, were tilted to the left, the starboard walls too near as he stood, the port walls too far away, his whole body leaned to starboard, one foot higher on the floor than the other.",3.5
